first_action_id,first_time_stamp,user_id,device_id,time_stamp,item_type,action_id,item_id,item_name,page_url,page_name,scene_log
eds_live_enter_event,1563197825630,1026743480,A3F0FDC9-629F-4584-9D65-BB226CED3C23,1563197825630,eds_live,eds_live_enter_event,480000001806736,从业务到架构，打造基于nodejs的全能web服务器,NULL,NULL,NULL
eds_live_enter_event,1563197825630,1026743480,A3F0FDC9-629F-4584-9D65-BB226CED3C23,1563197825630,eds_live,eds_live_enter_event,480000001806736,从业务到架构，打造基于nodejs的全能web服务器,NULL,NULL,NULL
eds_live_enter_event,1563197839652,1396163595,c32c87ed749e6d1,1563197839652,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197842538,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197842538,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197842538,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197842538,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197842538,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197842538,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197842538,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197842538,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197842538,1384232070,7ABA45F5-9A77-41FC-803A-5605F1A2DA48,1563197842538,eds_live,eds_live_enter_event,480000001797604,2.2.1 Dubbo服务化思想及mock/容错/负载均衡机制,NULL,NULL,NULL
eds_live_enter_event,1563197846529,1392213886,5018BDDA-6258-4F99-AF9B-B6881F2B6BF9,1563197846529,NULL,eds_live_enter_event,NULL,NULL,NULL,NULL,NULL
eds_live_enter_event,1563197851391,1390582970,e2f99362de600bd,1563197851391,course,mob_item_click,1006226013,零基础吃透微信小程序,NULL,首页,兴趣类目
